Term,Term,Semester,College or School,College Description,Department,Class Subject,Class Number,Class,Course,Class Section,Career,Course Class Description,Enrollment Capacity,Total Enrolled,Component,Room Number,Days of the Week,Class Start Time,Class End Time,Class on Monday,Class on Tuesday,Class on Wednesday,Class on Thursday,Class on Friday,Class on Saturday,Class on Sunday,Class Start Date,Class End Date,Professor Name,Summer Session,Class Location Description,City
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,719,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Jagadeeswaran,Pudur",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,720,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Goven III,Arthur J",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,720,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Goven III,Arthur J",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,721,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lund,Amie Kathleen",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,722,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Lichtenberg,Elinor Mermey",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,723,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Gregory,Andrew John",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,723,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Gregory,Andrew John",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,724,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Hunt Von Herbing,Ione V",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,724,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Hunt Von Herbing,Ione V",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,725,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Thompson,Ruthanne",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,725,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Thompson,Ruthanne",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,726,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Compson,Zacchaeus Greg",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,726,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Compson,Zacchaeus Greg",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,727,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Roberts,Aaron Patrick",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,727,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Roberts,Aaron Patrick",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,728,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,729,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,730,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,731,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,731,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,732,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,732,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,733,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,734,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,735,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,736,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,737,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,737,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,738,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,741,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,741,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,742,Graduate,SPECIAL PROBLEMS,0,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,743,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Shulaev,Vladimir",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,749,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Jimenez,Jaime Enrique",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,749,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Jimenez,Jaime Enrique",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,750,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Burggren,Warren W",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,750,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Burggren,Warren W",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,754,Graduate,SPECIAL PROBLEMS,20,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,756,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,757,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Tam,Nicoladie D",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,757,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Tam,Nicoladie D",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,758,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,759,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,763,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Bednarz,James Cary",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,772,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,773,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,773,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,775,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Chapman,Kent D",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,775,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Chapman,Kent D",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,777,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Oppong,Joseph R",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,783,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Pan,Feifei",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,783,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Pan,Feifei",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,790,Graduate,SPECIAL PROBLEMS,1,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Garcia-McIntire,Natalie Rose",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5900,BIOL 5900,BIOL 5900,791,Graduate,SPECIAL PROBLEMS,1,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Garcia-McIntire,Natalie Rose",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,703,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Dzialowski,Edward Michael",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,704,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Kennedy,James H",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,710,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Padilla,Pamela A",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,712,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Mager,Edward Michael",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,716,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Henard,Calvin A",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,718,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Fuchs,Jannon Lou",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,718,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Fuchs,Jannon Lou",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,719,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Jagadeeswaran,Pudur",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,719,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Jagadeeswaran,Pudur",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,720,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Goven III,Arthur J",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,720,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Goven III,Arthur J",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,723,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Gregory,Andrew John",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,724,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Hunt Von Herbing,Ione V",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,724,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Hunt Von Herbing,Ione V",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,725,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Thompson,Ruthanne",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,725,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Thompson,Ruthanne",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,726,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Compson,Zacchaeus Greg",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,727,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Roberts,Aaron Patrick",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,727,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Roberts,Aaron Patrick",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,728,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,728,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,730,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,731,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,731,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,732,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,733,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,737,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,737,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,738,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,741,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,741,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,743,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Shulaev,Vladimir",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,750,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Burggren,Warren W",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,750,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Burggren,Warren W",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,757,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Tam,Nicoladie D",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,757,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Tam,Nicoladie D",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,772,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,773,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,773,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,775,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Chapman,Kent D",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,775,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Chapman,Kent D",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Biological Sciences,BIOL,5910,BIOL 5910,BIOL 5910,777,Graduate,SPECIAL PROBLEMS,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Oppong,Joseph R",5W1,UNT Main Campus,Denton
